QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CRMCODEB,CRMC_DEB,CRMPROPI,CRMP_OPI,CRMTYPE,CRMTYPE_,APPCDE1,APPCDE1_,APPCDE2,APPCDE2_,APPCDE3,APPCDE3_,APPCDE4,APPCDE4_,APPCDE5,APPCDE5_,APPCDE6,APPCDE6_,REIMBRSZ,REIM_RSZ,CRMBSNSZ,CRMB_NSZ,QADEQPX1,QADE_PX1,QADEQPX2,QADE_PX2,QADEQPX3,QADE_PX3,QADEQPX4,QADE_PX4,QADEQPX5,QADE_PX5,QADEQPX6,QADE_PX6,CRMPTYPE,CRMP_YPE,CRMCODE,CRMCODE_,CRMCDB1,CRMCDB1_,CRMCDB2,CRMCDB2_,CRMCDB3,CRMCDB3_,CRMCDB4,CRMCDB4_,CRMCDB5,CRMCDB5_,CRMCDB6,CRMCDB6_,CRMCDB7,CRMCDB7_,CRMCDB8,CRMCDB8_,CRMCDB9,CRMCDB9_,CONTRACT,CONT_ACT,APPL_X,APPL_X_,CONT0M01,CONT0M02,CONT0M03,CONT0M04,CONT_M01,CONT_M02,CONT_M03,CONT_M04,QADEQPX,QADEQPX_,SUPPLYM1,SUPPLYM2,SUPPLYM3,SUPPLYM4,SUPP_YM1,SUPP_YM2,SUPP_YM3,SUPP_YM4,TOOL0M01,TOOL0M02,TOOL0M03,TOOL0M04,TOOL_M01,TOOL_M02,TOOL_M03,TOOL_M04,QADLABX,QADLABX_,QADPSPTX,QADP_PTX,QADTLRX,QADTLRX_
20241,05439783,9,0,2,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,0,D,,A,,A
20241,05440053,8,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,460,D,,A,,A
20241,05440053,9,0,1,210,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,565,D,,A,,A
20241,05440323,7,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,220,D,,A
20241,05440643,3,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,12000,D,,A,,A
20241,05440713,3,0,1,310,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,300,D,175,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,,H,,A
20241,05440713,3,1,1,175,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,60,E,,A
20241,05440713,3,2,1,300,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,40,E,,A
20241,05441263,4,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,437,D,,A,,A
20241,05441593,3,0,2,220,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,5785,D,,A,,A
20241,05441693,8,0,1,310,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,205,D,300,D,220,D,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,H,,A,,A
20241,05441693,8,1,1,220,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1476,E,,A,,A
20241,05441693,8,2,1,300,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,179,E,,A,,A
20241,05441913,7,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,194,D,,A,,A
20241,05441913,8,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,150,D,,A,,A
20241,05441963,9,0,1,210,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,925,D,,A,,A
20241,05441963,10,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,75,D,,A
20241,05441963,11,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,01,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,30,D,,A
20241,05441963,12,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,350,D,498,D,,A
20241,05441963,13,0,2,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,22,D,,A
20241,05442003,12,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,4300,D,,A,,A
20241,05442053,6,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,300,D,,A,,A
20241,05442123,3,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,150,D,,A,,A
20241,05442163,7,0,1,300,D,01,D,3,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,C,D,A,A,A,02,A,A,A,,B,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1100,D,,A,,A
20241,05442343,7,0,1,150,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,306,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,4500,D,,A,,A
20241,05442453,5,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,350,D,,A,,A
20241,05442463,8,0,2,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,150,D,,A
20241,05442503,3,0,1,220,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,505,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,9000,D,,A,,A
20241,05442513,5,0,1,310,D,97,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,401,D,190,D,175,D,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,H,,A,,A
20241,05442513,5,1,1,175,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,600,E,,A,,A
20241,05443313,2,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1200,D,,A,,A
20241,05443343,2,0,1,110,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,50000,D,,A,,A
20241,05443343,3,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,50000,D,,A,,A
20241,05443373,3,0,1,110,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,500,D,,A,,A
20241,05443403,6,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,504,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,11000,D,,A,,A
20241,05443803,3,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2205,D,,A,,A
20241,05443803,4,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,123,D,,A,,A
20241,05443823,6,0,1,210,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,25,D,,A,,A
20241,05443823,7,0,2,210,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,175,D,,A,,A
20241,05444043,4,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,160,D,,A,,A
20241,05444043,5,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2500,D,,A,,A
20241,05444043,6,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,200,D,,A,,A
20241,05444043,7,0,1,260,D,01,D,3,D,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,1,D,508,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,0,D,,A,,A
20241,05444053,3,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,502,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2500,D,,A,,A
20241,05444573,6,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,150,D,,A
20241,05444763,10,0,1,300,D,99,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,01,02,,,D,D,A,A,A,A,A,A,A,A,A,A,,A,60,D,,A
20241,05444883,2,0,1,300,D,99,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,01,02,,,D,D,A,A,A,A,A,A,A,A,A,A,1000,D,1000,D,,A
20241,05444983,2,0,1,310,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,404,D,140,D,300,D,160,D,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,,H,,A
20241,05444983,2,1,1,300,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,250,E,,A
20241,05445073,6,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,176,D,,A
20241,05445073,7,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,110,D,,A
20241,05445093,3,0,1,235,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,200,D,,A
20241,05445133,3,0,1,240,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,204,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,650,D,,A
20241,05445603,3,0,1,120,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,500,D,,A
20241,05445863,4,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,502,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1200,D,,A,,A
20241,05446453,10,0,1,210,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,01,,,,D,A,A,A,A,A,A,A,A,A,A,A,1000,D,600,D,,A
20241,05446503,6,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,01,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,15000,D,,A
20241,05446503,7,0,1,310,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,202,D,310,D,200,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,,H,,A
20241,05446503,7,1,1,140,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,132,E,,A
20241,05446503,7,2,1,150,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,86,E,,A
20241,05446503,7,3,1,200,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,565,E,,A
20241,05446503,7,4,1,210,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,217,E,,A
20241,05538032,10,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,D,A,12,11,10,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,8000,D,,A,,A
20241,05538032,11,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,D,A,12,11,10,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,4000,D,,A,,A
20241,05538032,12,0,1,210,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,D,A,12,11,10,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2000,D,,A,,A
20241,05538032,13,0,1,235,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,D,A,12,11,10,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,8000,D,,A,,A
20241,05538032,14,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2750,D,,A,,A
20241,05538032,15,0,2,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2700,D,,A,,A
20241,05538692,4,0,2,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,125,D,,A,,A
20241,05538832,4,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1500,D,,A,,A
20241,05538912,6,0,1,210,D,01,D,3,D,250,D,,A,,A,,A,,A,,A,,A,,A,100.00,E,,A,,A,,A,,A,,A,1,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,C,D,A,A,A,12,A,A,A,,B,,,,,A,A,A,A,A,A,A,A,A,A,A,A,18000,D,,A,,A
20241,05538912,7,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,750,D,,A
20241,05538932,3,0,1,260,D,01,D,3,D,,A,,A,,A,,A,,A,,A,0.13,D,,A,,A,,A,,A,,A,,A,,A,1,D,508,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,11,A,A,A,,A,12,,,,D,A,A,A,D,D,A,A,11,12,A,A,0,D,435,D,435,D
20241,05539032,3,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,11,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,1200,D,,A
20241,05539162,6,0,1,150,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,306,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,11,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,200,D,,A
20241,05539162,7,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,11,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,140,D,,A
20241,05539162,8,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,11,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,5500,D,,A,,A
20241,05539362,8,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,600,D,,A,,A
20241,05539592,3,0,1,130,D,01,D,2,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,3250,D,D,A,A,A,12,A,A,A,3250,D,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,12000,D,3250,D,,A
