QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20234,05572921,21,0,1,,A,,A,20,D,,A,,A,,A,200,D,,A,,A
20234,05572941,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572951,21,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A
20234,05572971,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572981,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05573001,33,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05573011,54,0,1,,A,,A,,A,,A,,A,15,F,132,D,,A,,A
20234,05573111,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05573141,41,0,1,,A,,A,10,D,,A,,A,,A,50,D,,A,,A
20234,05573191,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05573231,29,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05573243,31,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20234,05573271,39,0,1,,A,,A,,A,,A,,A,30,D,,A,,A,,A
20234,05573311,32,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05573341,24,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05573421,26,0,1,,A,,A,,A,,A,,A,60,D,50,D,,A,,A
20234,05573461,28,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05573471,50,0,1,,A,,A,,A,,A,40,D,,A,200,D,,A,,A
20234,05573541,26,0,1,,A,,A,,A,,A,,A,300,D,40,D,,A,,A
20234,05573581,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05286244,32,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05286294,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05286304,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05286334,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05286344,55,0,1,,A,,A,,A,,A,180,D,30,D,110,D,,A,,A
20241,05286374,34,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05286424,45,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05286444,55,0,1,,A,,A,,A,,A,,A,,A,226,D,,A,,A
20241,05286504,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05286514,45,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05286544,24,0,1,,A,,A,,A,24,D,,A,30,F,30,D,,A,,A
20241,05286634,69,0,1,,A,,A,,A,,A,15,D,9,D,92,D,,A,,A
20241,05286694,46,0,1,,A,,A,,A,,A,,A,,A,57,D,,A,,A
20241,05286704,42,0,1,,A,,A,,A,,A,,A,,A,375,D,,A,,A
20241,05286734,49,0,1,,A,,A,,A,,A,120,D,,A,400,D,,A,,A
20241,05286774,32,0,1,,A,,A,,A,,A,70,D,,A,80,D,300,D,,A
20241,05286784,35,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05286794,45,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05286814,27,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05286894,35,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05286904,37,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05286974,44,0,1,10,D,,A,,A,0,D,,A,,A,80,D,,A,,A
20241,05286984,41,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A
20241,05286994,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287004,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287024,38,0,1,,A,10,D,,A,,A,40,D,,A,25,D,,A,,A
20241,05287044,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287054,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287094,36,0,1,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20241,05287114,42,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A
20241,05287124,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287144,24,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20241,05287174,21,0,1,,A,,A,,A,20,D,,A,,A,25,D,,A,,A
20241,05287204,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287224,11,0,1,,A,,A,,A,,A,,A,,A,38,D,,A,,A
20241,05287294,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287314,48,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05287354,29,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20241,05287364,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287414,48,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A
20241,05287424,32,0,1,,A,,A,,A,,A,,A,,A,660,D,,A,,A
20241,05287524,42,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20241,05287554,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287574,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287614,31,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05287664,16,0,1,,A,,A,,A,40,D,,A,,A,30,D,,A,,A
20241,05287684,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287714,47,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05287754,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287774,41,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20241,05287784,17,0,1,,A,,A,,A,,A,,A,,A,44,D,,A,,A
20241,05287804,41,0,1,,A,,A,,A,,A,,A,15,D,160,D,,A,,A
20241,05287834,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287874,27,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05287894,45,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A
20241,05287944,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287954,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05287994,28,0,1,,A,,A,,A,,A,,A,,A,16,D,,A,,A
20241,05288104,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288114,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288124,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288174,24,0,1,,A,,A,,A,84,D,,A,,A,,A,,A,,A
20241,05288184,34,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05288214,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288254,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288264,39,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20241,05288324,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288334,20,0,1,,A,,A,,A,28,D,,A,,A,40,D,,A,,A
20241,05288354,49,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20241,05288404,34,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05288494,37,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05288544,47,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20241,05288564,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288604,24,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05288624,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288664,45,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05288674,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288694,36,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05288704,53,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20241,05288714,30,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20241,05288744,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288764,29,0,1,,A,,A,,A,50,D,,A,,A,60,D,,A,,A
20241,05288854,26,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20241,05288864,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288884,54,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05288894,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05288944,26,0,1,250,D,,A,,A,170,D,,A,,A,1200,D,,A,,A
20241,05288954,66,0,1,20,D,,A,,A,0,D,,A,,A,490,D,,A,,A
20241,05289004,20,0,1,,A,,A,,A,,A,,A,105,D,110,D,,A,,A
20241,05289024,36,0,1,,A,,A,,A,,A,,A,39,D,25,D,,A,,A
20241,05289044,52,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05289064,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05289074,24,0,1,,A,,A,,A,,A,,A,18,D,150,D,,A,,A
20241,05289114,37,0,1,,A,,A,,A,,A,,A,150,D,25,D,,A,,A
20241,05289124,41,0,1,,A,,A,,A,,A,40,D,,A,200,D,,A,,A
20241,05289154,43,0,1,,A,,A,,A,5,D,,A,90,D,60,D,,A,,A
20241,05289204,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05289214,35,0,1,,A,,A,,A,,A,,A,180,D,,A,,A,,A
20241,05289224,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05289264,17,0,1,,A,,A,,A,120,D,,A,,A,150,D,,A,,A
20241,05289334,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05289444,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05289464,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05289474,30,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05289494,62,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05289564,31,0,1,10,D,,A,,A,50,D,,A,,A,30,D,,A,,A
20241,05289574,41,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05289684,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05289694,30,0,1,,A,,A,,A,,A,150,D,,A,60,D,,A,,A
20241,05289734,22,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05289764,46,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,260,D
20241,05289774,37,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05289854,18,0,1,,A,,A,,A,,A,,A,3,D,,A,,A,,A
20241,05289864,42,0,1,,A,,A,,A,,A,,A,,A,14,D,,A,,A
20241,05289894,25,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05289904,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05289984,25,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05290044,32,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05290054,20,0,1,,A,,A,,A,,A,,A,,A,65,D,,A,,A
20241,05290094,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290104,21,0,1,,A,,A,,A,,A,,A,,A,38,D,,A,,A
20241,05290144,38,0,1,,A,,A,,A,,A,,A,,A,55,D,,A,,A
20241,05290184,24,0,1,,A,,A,,A,30,D,,A,,A,33,D,,A,,A
20241,05290194,46,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05290234,36,0,1,,A,,A,,A,240,D,,A,270,D,60,D,,A,,A
20241,05290244,65,0,1,,A,,A,,A,,A,,A,,A,85,D,,A,,A
20241,05290254,68,0,1,,A,,A,,A,,A,,A,,A,220,F,,A,,A
20241,05290264,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290304,29,0,1,,A,,A,,A,,A,,A,,A,24,D,,A,,A
20241,05290384,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290414,102,0,1,,A,,A,,A,,A,,A,,A,230,D,,A,,A
20241,05290424,46,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A
20241,05290444,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290504,25,0,1,,A,,A,35,D,,A,,A,,A,150,D,,A,,A
20241,05290514,57,0,1,,A,,A,,A,,A,,A,,A,410,D,,A,,A
20241,05290524,39,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05290534,57,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05290544,23,0,1,,A,,A,,A,27,D,,A,,A,,A,,A,,A
20241,05290554,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290624,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290644,28,0,1,,A,40,D,,A,,A,0,D,,A,200,D,,A,,A
20241,05290704,51,0,1,,A,,A,,A,,A,,A,,A,66,D,,A,,A
20241,05290714,13,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20241,05290734,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290754,38,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20241,05290764,51,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A
20241,05290784,23,0,1,,A,,A,,A,90,D,,A,,A,130,D,,A,,A
20241,05290804,26,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05290824,55,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05290884,29,0,1,,A,,A,,A,,A,,A,,A,115,D,,A,,A
20241,05290914,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,100,D
20241,05290924,61,0,1,,A,,A,,A,,A,,A,30,D,60,D,,A,,A
20241,05290964,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05290984,41,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05290994,38,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20241,05291004,43,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05291014,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291044,38,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20241,05291074,50,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05291084,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291094,50,0,1,,A,,A,,A,720,D,,A,,A,320,D,,A,,A
20241,05291114,55,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20241,05291124,37,0,1,,A,,A,5,D,45,D,,A,45,D,130,D,,A,,A
20241,05291154,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291184,62,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291214,16,0,1,,A,,A,,A,240,D,,A,,A,35,D,,A,,A
20241,05291274,46,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05291294,38,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05291324,58,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05291394,39,0,1,,A,,A,,A,,A,,A,9,D,,A,,A,,A
20241,05291414,44,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05291424,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291434,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291484,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291494,62,0,1,15,D,,A,,A,0,D,,A,,A,100,D,,A,,A
20241,05291534,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291544,39,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20241,05291584,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291664,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05291674,63,0,1,,A,,A,,A,,A,,A,45,D,,A,,A,,A
20241,05291694,62,0,1,,A,,A,,A,,A,,A,,A,610,D,,A,,A
20241,05291714,41,0,1,,A,,A,,A,,A,,A,,A,0,D,,A,,A
20241,05291754,30,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05291764,36,0,1,,A,,A,,A,,A,,A,18,D,,A,,A,2000,D
20241,05291774,37,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05291814,34,0,1,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20241,05291824,32,0,1,,A,,A,,A,,A,,A,192,D,,A,,A,,A
20241,05291884,22,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,1250,D
20241,05291894,39,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20241,05291914,56,0,1,,A,,A,,A,,A,,A,,A,340,D,,A,,A
20241,05291924,43,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05291974,26,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05292004,13,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20241,05292074,65,0,1,,A,,A,,A,,A,180,D,,A,250,D,,A,,A
20241,05292084,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292094,56,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292114,64,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20241,05292144,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292184,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292234,26,0,1,,A,,A,,A,,A,200,D,,A,250,D,,A,,A
20241,05292254,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292274,44,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05292294,21,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05292314,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292384,40,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20241,05292434,30,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05292444,31,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05292454,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292474,47,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20241,05292494,37,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05292514,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292544,104,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292644,37,0,1,,A,,A,,A,56,D,,A,,A,110,D,,A,39,D
20241,05292674,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292684,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292794,52,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292824,45,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A
20241,05292834,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292844,39,0,1,,A,,A,70,D,,A,,A,,A,400,D,,A,,A
20241,05292854,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292894,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292914,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05292934,44,0,1,,A,,A,,A,,A,,A,,A,290,D,,A,,A
20241,05292954,52,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05292984,32,0,1,1,D,,A,,A,0,D,,A,,A,75,D,,A,,A
20241,05292994,27,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05293014,67,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20241,05293074,35,0,1,,A,,A,,A,,A,,A,90,D,300,D,,A,,A
20241,05293084,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293184,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293254,19,0,1,,A,,A,99,D,,A,,A,,A,45,D,,A,,A
20241,05293274,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293324,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293344,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293374,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293424,38,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20241,05293434,69,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293524,37,0,1,,A,,A,,A,,A,,A,,A,340,D,,A,,A
20241,05293534,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293554,53,0,1,,A,,A,20,D,,A,25,D,,A,270,D,,A,,A
20241,05293574,28,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05293594,20,0,1,,A,,A,,A,55,D,,A,,A,,A,,A,,A
20241,05293604,53,0,1,,A,,A,,A,,A,,A,,A,90,D,160,D,,A
20241,05293634,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293644,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293674,60,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20241,05293684,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293694,70,0,1,,A,,A,,A,,A,,A,,A,96,D,,A,,A
20241,05293774,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05293784,45,0,1,,A,,A,,A,,A,150,D,,A,600,D,,A,,A
20241,05293824,17,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05293844,39,0,1,,A,,A,,A,480,D,,A,,A,20,D,,A,,A
20241,05293854,43,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20241,05293874,51,0,1,,A,38,D,,A,,A,10,D,,A,439,D,,A,,A
20241,05293894,43,0,1,10,D,,A,,A,50,D,,A,,A,,A,,A,,A
20241,05293954,76,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05293984,26,0,1,,A,20,D,,A,,A,45,D,30,D,,A,,A,,A
20241,05294024,26,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20241,05294074,48,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20241,05294084,52,0,1,,A,,A,,A,,A,75,D,,A,35,D,,A,,A
20241,05294114,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294124,39,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,325,D
20241,05294164,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294214,47,0,1,,A,,A,,A,,A,,A,600,D,600,D,,A,,A
20241,05294254,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294284,29,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20241,05294314,57,0,1,,A,,A,,A,,A,,A,,A,310,D,,A,,A
20241,05294394,67,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05294434,16,0,1,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20241,05294474,32,0,1,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20241,05294484,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294504,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294514,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294544,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294564,38,0,1,,A,,A,10,D,,A,,A,,A,,A,,A,,A
20241,05294594,32,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20241,05294664,49,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05294694,29,0,1,45,D,,A,,A,45,D,,A,3,F,,A,,A,,A
20241,05294704,37,0,1,,A,,A,,A,,A,,A,,A,190,D,,A,,A
20241,05294774,34,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05294794,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294834,17,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20241,05294844,28,0,1,,A,,A,,A,,A,,A,48,D,210,D,,A,,A
20241,05294854,47,0,1,,A,,A,,A,,A,,A,,A,514,D,,A,,A
20241,05294864,87,0,1,,A,,A,,A,,A,,A,,A,205,D,,A,,A
20241,05294924,93,0,1,,A,,A,,A,,A,30,D,15,D,1400,D,,A,,A
20241,05294944,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05294994,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295014,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295034,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295104,83,0,1,,A,,A,,A,,A,,A,,A,110,D,,A,,A
20241,05295134,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295204,29,0,1,,A,,A,,A,,A,15,D,,A,70,D,,A,,A
20241,05295214,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295234,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295254,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295344,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295384,54,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295414,57,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05295474,49,0,1,,A,,A,,A,,A,,A,210,D,,A,,A,,A
20241,05295484,14,0,1,,A,,A,,A,,A,,A,,A,34,D,,A,,A
20241,05295514,41,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05295534,50,0,1,,A,,A,,A,,A,,A,450,D,,A,,A,,A
20241,05295554,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295564,115,0,1,30,D,,A,,A,60,D,90,D,18,D,25,D,20,D,,A
20241,05295584,39,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20241,05295624,43,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05295634,56,0,1,,A,,A,,A,,A,60,D,,A,275,D,,A,,A
20241,05295644,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295734,48,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05295744,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295754,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295774,43,0,1,,A,,A,,A,,A,,A,90,D,,A,,A,,A
20241,05295834,54,0,1,,A,,A,,A,,A,50,D,15,D,300,D,,A,,A
20241,05295894,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05295924,27,0,1,,A,,A,,A,,A,,A,,A,156,D,,A,,A
20241,05295964,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
